romanization_key	word_id	confidence
canicihahum	19667	1.0
caanicihahum	19667	0.5
canicihahhum	19667	0.333
canichihahum	19667	0.25
canicihahuum	19667	0.2
tuki	19668	1.0
tukee	19668	0.5
thuki	19668	0.333
kicewakacomi	19669	1.0
kicewakahcomi	19669	0.5
kicewaakachomi	19669	0.333
jel	19670	1.0
jehl	19670	0.5
jeel	19670	0.333
hubitihar	19671	1.0
hubidihar	19671	0.5
hoobitihar	19671	0.333
notodubef	19672	1.0
nododubef	19672	0.5
notoodubaef	19672	0.333
nohtodubef	19672	0.25
nortodubef	19672	0.2
hakodak	19673	1.0
hakodag	19673	0.5
hakodaag	19673	0.333
kevarona	19674	1.0
kevahrona	19674	0.5
gevarona	19674	0.333
foza	19675	1.0
fohza	19675	0.5
forza	19675	0.333
fozah	19675	0.25
zox	19676	1.0
zorx	19676	0.5
zoox	19676	0.333
kezidokose	19677	1.0
gezidokose	19677	0.5
kehzidokorse	19677	0.333
kezidokhorse	19677	0.25
keezidokose	19677	0.2
sod	19678	1.0
sood	19678	0.5
sord	19678	0.333
zod	19678	0.25
shod	19678	0.2
nemezasugu	19679	1.0
naemezasugu	19679	0.5
nemeezasugoo	19679	0.333
nemezasuguu	19679	0.25
hinijugakafukoz	19680	1.0
hineejoogakafukoz	19680	0.5
hinijugakafukorz	19680	0.333
hinijuugakafukoz	19680	0.25
hinijugahkafukoz	19680	0.2
zeba	19681	1.0
zeeba	19681	0.5
zehbaa	19681	0.333
xice	19682	1.0
xiche	19682	0.5
xicae	19682	0.333
fezuxewegutiqux	19683	1.0
fezuxewegootiqux	19683	0.5
fezuxewaegutiqux	19683	0.333
fezuxewegutiqoox	19683	0.25
qicegu	19684	1.0
qicehgu	19684	0.5
qichaegu	19684	0.333
qiceegu	19684	0.25
qicegoo	19684	0.2
yaborelilora	19685	1.0
yaboorelilora	19685	0.5
yaborrelilora	19685	0.333
yaaborelilora	19685	0.25
yahborelilora	19685	0.2
jusebinak	19686	1.0
jusehbinak	19686	0.5
jusebiinak	19686	0.333
jusebinakh	19686	0.25
vofido	19687	1.0
vofidoo	19687	0.5
vofeedo	19687	0.333
berafuralunesit	19688	1.0
berafuralunesyt	19688	0.5
berafuralunehsit	19688	0.333
berafuraalunesit	19688	0.25
berafooralunesit	19688	0.2
qawa	19689	1.0
qawah	19689	0.5
qaawaa	19689	0.333
qahwa	19689	0.25
hosepozodoso	19690	1.0
hoosepozodoso	19690	0.5
hosepozordoso	19690	0.333
kage	19691	1.0
kagae	19691	0.5
kahge	19691	0.333
gage	19691	0.25
dopuhafa	19692	1.0
dopuhafaa	19692	0.5
doopuhafa	19692	0.333
dopuuhafa	19692	0.25
tiva	19693	1.0
diva	19693	0.5
tiiva	19693	0.333
tivah	19693	0.25
teeva	19693	0.2
kupurifane	19694	1.0
kupoorifane	19694	0.5
kupuurifane	19694	0.333
kupurifanae	19694	0.25
kuburifane	19694	0.2
fugunujaq	19695	1.0
fugoonujaq	19695	0.5
fugunujaaq	19695	0.333
fuugunujaq	19695	0.25
xoxaraketoxaxu	19696	1.0
xoxarakethoxaxu	19696	0.5
xoxaraketoxaxuu	19696	0.333
xoxaragetoxaxu	19696	0.25
nojaqekovac	19697	1.0
nojaqeekovac	19697	0.5
nojaqegovac	19697	0.333
kaselozoya	19698	1.0
gaseelozoya	19698	0.5
kazelozoya	19698	0.333
kaselozohya	19698	0.25
fuxeye	19699	1.0
fooxeye	19699	0.5
fuxeeye	19699	0.333
fuuxeye	19699	0.25
rerokapoqano	19700	1.0
rerohkapoqano	19700	0.5
rerokaapoqanoo	19700	0.333
rerokapoqanoo	19700	0.25
ziz	19701	1.0
zeez	19701	0.5
zyz	19701	0.333
ziiz	19701	0.25
loturoyi	19702	1.0
lotuuroyi	19702	0.5
loturoyii	19702	0.333
nesinuqaw	19703	1.0
nesinooqaw	19703	0.5
nesiinuqaw	19703	0.333
tucibugikuyo	19704	1.0
tucibugiguuyo	19704	0.5
tucibugikooyo	19704	0.333
tuucibugikuyo	19704	0.25
tuciibugikuyo	19704	0.2
fofugokogakewab	19705	1.0
fofugookogakewab	19705	0.5
fofugokogakaewab	19705	0.333
fofugokogahkewab	19705	0.25
fofugokhogakewab	19705	0.2
xul	19706	1.0
xuul	19706	0.5
xool	19706	0.333
yulaci	19707	1.0
yulachi	19707	0.5
yoolaci	19707	0.333
yulaji	19707	0.25
pepunugotikovun	19708	1.0
pepoonugotikovun	19708	0.5
pepunugootikovun	19708	0.333
pepunugotikovoon	19708	0.25
lofiroyu	19709	1.0
lofirooyu	19709	0.5
lofiiroyu	19709	0.333
loofiroyu	19709	0.25
lofiroryu	19709	0.2
yolubo	19710	1.0
yohlubo	19710	0.5
yoluubo	19710	0.333
yolubor	19710	0.25
mejaw	19711	1.0
mejaaw	19711	0.5
meejaw	19711	0.333
maejaw	19711	0.25
noru	19712	1.0
noroo	19712	0.5
nohru	19712	0.333
noruu	19712	0.25
bifiniqe	19713	1.0
bifiniiqe	19713	0.5
bifinyqe	19713	0.333
bifineeqe	19713	0.25
bifeeniiqe	19713	0.2
dolasanuxukam	19714	1.0
dolazanuxukam	19714	0.5
dolasanuxugam	19714	0.333
dolashanuxukaam	19714	0.25
zamuvoletuc	19715	1.0
zamuvoolehtuc	19715	0.5
zahmuvoletuc	19715	0.333
pih	19716	1.0
pyh	19716	0.5
peeh	19716	0.333
ron	19717	1.0
rohn	19717	0.5
rorn	19717	0.333
fumafe	19718	1.0
fuumafe	19718	0.5
fumaafe	19718	0.333
fumafae	19718	0.25
fumahfe	19718	0.2
zopedijica	19719	1.0
zopedeejica	19719	0.5
zopedijicah	19719	0.333
zophedijica	19719	0.25
qimo	19720	1.0
qymo	19720	0.5
qimoh	19720	0.333
ror	19721	1.0
roor	19721	0.5
rorr	19721	0.333
nofo	19722	1.0
nofoo	19722	0.5
nohfo	19722	0.333
noofo	19722	0.25
nofor	19722	0.2
qumo	19723	1.0
qumor	19723	0.5
qumoo	19723	0.333
quumoo	19723	0.25
filirabuhubabo	19724	1.0
fileerabuhubabo	19724	0.5
filiraabuhubabo	19724	0.333
lonadejas	19725	1.0
lohnadejas	19725	0.5
lonadeejas	19725	0.333
lonadehjas	19725	0.25
tofepa	19726	1.0
toofepa	19726	0.5
tohfepa	19726	0.333
tofepaa	19726	0.25
niqupub	19727	1.0
niiqupub	19727	0.5
neequbub	19727	0.333
nyqupub	19727	0.25
xuhice	19728	1.0
xuheece	19728	0.5
xuhije	19728	0.333
gavux	19729	1.0
gaavux	19729	0.5
gavoox	19729	0.333
gahvux	19729	0.25
kodal	19730	1.0
kodaal	19730	0.5
godal	19730	0.333
khodaal	19730	0.25
kohdahl	19730	0.2
lawecufinof	19731	1.0
lawecufeenof	19731	0.5
lawecufynof	19731	0.333
lawehcufinof	19731	0.25
kubam	19732	1.0
kuubam	19732	0.5
kubahm	19732	0.333
kubaam	19732	0.25
zomavuhili	19733	1.0
zomavuheeli	19733	0.5
zoomavuhili	19733	0.333
zomavuhiili	19733	0.25
zomavuhilee	19733	0.2
xipu	19734	1.0
xiipu	19734	0.5
xibu	19734	0.333
hoceveteg	19735	1.0
hoceveteeg	19735	0.5
horceveteg	19735	0.333
hooceveteg	19735	0.25
huyal	19736	1.0
huyaal	19736	0.5
hooyal	19736	0.333
huuyal	19736	0.25
nilopa	19737	1.0
niloba	19737	0.5
nilopha	19737	0.333
nilohpa	19737	0.25
laviyelihide	19738	1.0
laviyelihiide	19738	0.5
laviyelihyde	19738	0.333
namawava	19739	1.0
namaawava	19739	0.5
nahmawava	19739	0.333
namawavah	19739	0.25
naamawahva	19739	0.2
vehabohaj	19740	1.0
vehabohahj	19740	0.5
veehabohaj	19740	0.333
jibu	19741	1.0
jibuu	19741	0.5
jeebu	19741	0.333
jiboo	19741	0.25
jiibu	19741	0.2
ruqetehutorazu	19742	1.0
ruqetehhutorazu	19742	0.5
ruqethehutorazu	19742	0.333
ruqetehutorazuu	19742	0.25
nogugefikuqan	19743	1.0
nohgugefeekuqan	19743	0.5
nogugeefikuqan	19743	0.333
noguugefikuqan	19743	0.25
nogugefikuqahn	19743	0.2
foburimutamuyel	19744	1.0
foboorimutamuyel	19744	0.5
foburimutahmuyel	19744	0.333
foburiimutamuyel	19744	0.25
foburimuutamuuyel	19744	0.2
ciwilowo	19745	1.0
jiweelowo	19745	0.5
jiwilowo	19745	0.333
legeyitatogey	19746	1.0
legehyitatogey	19746	0.5
legeyitaatogey	19746	0.333
legeyithatogey	19746	0.25
lehgeyitatogey	19746	0.2
zekofobojar	19747	1.0
zekohfobojar	19747	0.5
zegohfobojar	19747	0.333
zekofobojaar	19747	0.25
wojoq	19748	1.0
wojooq	19748	0.5
wojorq	19748	0.333
wohjohq	19748	0.25
kalometehof	19749	1.0
kahlometehof	19749	0.5
kahlometehohf	19749	0.333
kalomehtehof	19749	0.25
nigunezaf	19750	1.0
niguunezaf	19750	0.5
nigoonezaf	19750	0.333
neegunezaf	19750	0.25
nygunezaf	19750	0.2
vekekoqu	19751	1.0
vekekooqu	19751	0.5
vekekhoqoo	19751	0.333
sodigucasihohim	19752	1.0
sodigucasihoohim	19752	0.5
zodigucasihohim	19752	0.333
maweze	19753	1.0
mawezae	19753	0.5
maweeze	19753	0.333
zos	19754	1.0
zoz	19754	0.5
zosh	19754	0.333
zors	19754	0.25
zoos	19754	0.2
pusudimij	19755	1.0
busudimij	19755	0.5
pusuudimij	19755	0.333
pusudeemij	19755	0.25
puusudimij	19755	0.2
catamoquqof	19756	1.0
catamoquuqof	19756	0.5
cataamoquqof	19756	0.333
cahtamoquqof	19756	0.25
dezuzacosahazi	19757	1.0
dezuzacosaahazi	19757	0.5
dehzuzacosahazi	19757	0.333
dezuzacohsahhazi	19757	0.25
renebideforif	19758	1.0
raenebideforif	19758	0.5
renebeedeforif	19758	0.333
renebideeforif	19758	0.25
renebidaeforif	19758	0.2
sesiwabewuy	19759	1.0
seziwabewuy	19759	0.5
sesiwabaewuy	19759	0.333
hezizire	19760	1.0
heziziire	19760	0.5
hezizeere	19760	0.333
zizi	19761	1.0
zizee	19761	0.5
zizy	19761	0.333
tize	19762	1.0
tiize	19762	0.5
tizae	19762	0.333
nidevamahuzize	19763	1.0
nidevaamahuzize	19763	0.5
nidevamahhuzize	19763	0.333
yove	19764	1.0
yovae	19764	0.5
yoove	19764	0.333
yohve	19764	0.25
yovee	19764	0.2
hasofuviqe	19765	1.0
hasofooviqe	19765	0.5
hasohfuviqe	19765	0.333
hasofuviqeh	19765	0.25
feyayanem	19766	1.0
fehyayanem	19766	0.5
feyayaneem	19766	0.333
soziqubejir	19767	1.0
sooziqubejir	19767	0.5
sozyqubejir	19767	0.333
sohziqubejir	19767	0.25
jevawejig	19768	1.0
jevahwejig	19768	0.5
jevahwejiig	19768	0.333
nilukojiroy	19769	1.0
nilukorjyroy	19769	0.5
nilukojeeroy	19769	0.333
nilukorjiroy	19769	0.25
yubohoyoci	19770	1.0
yubohoyorci	19770	0.5
yubohohyoci	19770	0.333
bihirezoralox	19771	1.0
bihirezohralox	19771	0.5
bihirezoorahlox	19771	0.333
bihirezoralorx	19771	0.25
beehireezoralox	19771	0.2
jixovosurupe	19772	1.0
jixovoshurupe	19772	0.5
jiixovosuruupe	19772	0.333
jixovosurupeh	19772	0.25
jixoovosurupe	19772	0.2
zaduyabe	19773	1.0
zaduyaabe	19773	0.5
zaaduyabe	19773	0.333
zaduuyabe	19773	0.25
zadooyabe	19773	0.2
qosiya	19774	1.0
qosyya	19774	0.5
qosiyaa	19774	0.333
fafeyavaroj	19775	1.0
fafeyavaaroj	19775	0.5
fafehyavaroj	19775	0.333
butozufesuwamuf	19776	1.0
bootozufesuwamuf	19776	0.5
butozufesoowamuf	19776	0.333
bidocobegiyifev	19777	1.0
bidocobegiyeefev	19777	0.5
bidochobegiyifev	19777	0.333
bidocobegiiyifev	19777	0.25
bidojobegiyifev	19777	0.2
cipa	19778	1.0
ceepa	19778	0.5
ciphaa	19778	0.333
ciipa	19778	0.25
nekiqabisicoqis	19779	1.0
nekiqabisycoqis	19779	0.5
nehkiqabisicoqis	19779	0.333
nekeeqabisicorqis	19779	0.25
nekiqabisicoqish	19779	0.2
yudowatevim	19780	1.0
yudowaatevim	19780	0.5
yudowateevim	19780	0.333
gecija	19781	1.0
gecijah	19781	0.5
gechija	19781	0.333
hohocujime	19782	1.0
hohochujime	19782	0.5
hohocujimae	19782	0.333
hoohocujime	19782	0.25
bixuniposov	19783	1.0
bixuniporsov	19783	0.5
biixuniposov	19783	0.333
bixuneeposoov	19783	0.25
camahoxehon	19784	1.0
camahoxehorn	19784	0.5
cahmahoxehon	19784	0.333
camahhoxehon	19784	0.25
caamahoxehon	19784	0.2
lohobufeyeyitu	19785	1.0
lohobufehyeyeetu	19785	0.5
lorhobufeyeyitu	19785	0.333
lohoboofeyeyeetu	19785	0.25
wecahonorolimej	19786	1.0
wecahonorohlimej	19786	0.5
wecahonohrolimej	19786	0.333
buhomiboxewi	19787	1.0
buhomibohxewi	19787	0.5
boohomiboxewi	19787	0.333
vakok	19788	1.0
vaakok	19788	0.5
vaagok	19788	0.333
vagok	19788	0.25
vahkok	19788	0.2
lecokihozano	19789	1.0
lecokihozanoh	19789	0.5
lecokihozanoo	19789	0.333
lehcorkihozano	19789	0.25
lecokihozaano	19789	0.2
zoricayerixifa	19790	1.0
zoricaayerixifa	19790	0.5
zoricahyerixifa	19790	0.333
zorichayerixifa	19790	0.25
zooricaayerixifa	19790	0.2
pevu	19791	1.0
bevu	19791	0.5
pevuu	19791	0.333
dej	19792	1.0
dehj	19792	0.5
deej	19792	0.333
qir	19793	1.0
qeer	19793	0.5
qyr	19793	0.333
bixumobodeluva	19794	1.0
beexumoobodeluva	19794	0.5
bixumobordeluva	19794	0.333
bixumobodeeluva	19794	0.25
memek	19795	1.0
memehk	19795	0.5
mehmek	19795	0.333
memeek	19795	0.25
bupuhu	19796	1.0
bupuhuu	19796	0.5
bupuuhu	19796	0.333
buupuhu	19796	0.25
bubuuhu	19796	0.2
goto	19797	1.0
gotoo	19797	0.5
gooto	19797	0.333
gohto	19797	0.25
gotho	19797	0.2
bobaqemuf	19798	1.0
bobaqeemuf	19798	0.5
bobahqemuf	19798	0.333
boobaqemuf	19798	0.25
wesu	19799	1.0
waesu	19799	0.5
wesuu	19799	0.333
weesu	19799	0.25
wezu	19799	0.2
cef	19800	1.0
chef	19800	0.5
ceef	19800	0.333
dawironogonexun	19801	1.0
dahwironogonexun	19801	0.5
dawironogonehxun	19801	0.333
dawiroonogonexun	19801	0.25
damuzatiroyeg	19802	1.0
damoozatiroyeg	19802	0.5
daamuzatiroyeg	19802	0.333
damuzatiiroyeg	19802	0.25
damuzatirooyeg	19802	0.2
yetosenefafiriv	19803	1.0
yetosenefafyriv	19803	0.5
yeetosenefafireev	19803	0.333
yeetosenefafiriv	19803	0.25
yetozenefafiriv	19803	0.2
dupujehatey	19804	1.0
doopujehatey	19804	0.5
dupuujehatey	19804	0.333
dupujehahtey	19804	0.25
dupujehhatey	19804	0.2
cizesi	19805	1.0
cizesee	19805	0.5
cizaesi	19805	0.333
cyzesi	19805	0.25
medixasa	19806	1.0
maedixasa	19806	0.5
medixasha	19806	0.333
medixasah	19806	0.25
medyxasa	19806	0.2
juhufove	19807	1.0
juhufoove	19807	0.5
juuhufove	19807	0.333
juhufohve	19807	0.25
namugazo	19808	1.0
namugahzo	19808	0.5
namuugazo	19808	0.333
dowaqamiwevonof	19809	1.0
doowaqamiwevonof	19809	0.5
dowaqahmiwevonof	19809	0.333
dohwahqamiwevonof	19809	0.25
dowaqamiweevonof	19809	0.2
kor	19810	1.0
khor	19810	0.5
koor	19810	0.333
gor	19810	0.25
kohr	19810	0.2
pamiyigaribabom	19811	1.0
pahmiyigaribabom	19811	0.5
bamiyigaribabom	19811	0.333
pamiyigariibabom	19811	0.25
kelakigapag	19812	1.0
keelakigapag	19812	0.5
kelakigapaag	19812	0.333
kelakigapahg	19812	0.25
kelakigabag	19812	0.2
helafuhuc	19813	1.0
helafuhuuc	19813	0.5
helafoohuc	19813	0.333
buv	19814	1.0
boov	19814	0.5
buuv	19814	0.333
ned	19815	1.0
naed	19815	0.5
nehd	19815	0.333
need	19815	0.25
xobur	19816	1.0
xoobur	19816	0.5
xohbur	19816	0.333
xobuur	19816	0.25
xoboor	19816	0.2
geniqike	19817	1.0
gaeniqike	19817	0.5
gehniqike	19817	0.333
sevufocoxilir	19818	1.0
sevufocoxileer	19818	0.5
sevufocoxilyr	19818	0.333
sevufohcoxilir	19818	0.25
rewugidutado	19819	1.0
rewugydutado	19819	0.5
rewuugidutado	19819	0.333
rewugidutaador	19819	0.25
pimo	19820	1.0
bimor	19820	0.5
bimo	19820	0.333
mureyuxejuho	19821	1.0
mureyuxejoohoh	19821	0.5
mureyuxejooho	19821	0.333
muureyuxejuho	19821	0.25
mureyuxeejuho	19821	0.2
yipacu	19822	1.0
yiphacu	19822	0.5
yipacuu	19822	0.333
yipahcuu	19822	0.25
soduquluye	19823	1.0
soduqulooye	19823	0.5
zorduquluye	19823	0.333
jijujimaqa	19824	1.0
jijujymaqa	19824	0.5
jijujimaaqa	19824	0.333
jicuriqameq	19825	1.0
jicooriqameq	19825	0.5
jiicuriqameq	19825	0.333
jeecuriqahmeq	19825	0.25
jeecuriqameq	19825	0.2
jivinamuqijuper	19826	1.0
jivinamuqijupaer	19826	0.5
jeevinaamuqijuper	19826	0.333
jivinamuqijupeer	19826	0.25
zuzaluyuzo	19827	1.0
zuzalooyuzo	19827	0.5
zuzaaluyuzo	19827	0.333
zoozaluyuzo	19827	0.25
zuzaluuyuzo	19827	0.2
tefaleja	19828	1.0
tefalehja	19828	0.5
defaleja	19828	0.333
taefaleja	19828	0.25
tefaaleja	19828	0.2
gagotokivi	19829	1.0
gagotogivi	19829	0.5
gagodokyvi	19829	0.333
gagotokivy	19829	0.25
gagotokivee	19829	0.2
danawazacaze	19830	1.0
danawazahcaze	19830	0.5
danawaazacaze	19830	0.333
danawazacaaze	19830	0.25
jopi	19831	1.0
johpi	19831	0.5
jopy	19831	0.333
jophi	19831	0.25
joopi	19831	0.2
vicus	19832	1.0
vicush	19832	0.5
vicuus	19832	0.333
vijus	19832	0.25
kemuh	19833	1.0
kemooh	19833	0.5
kemuuh	19833	0.333
bezijadihiro	19834	1.0
bezijahdihiro	19834	0.5
bezijaadihiro	19834	0.333
beezijadihiro	19834	0.25
bezijadihiiro	19834	0.2
kakeniximiqave	19835	1.0
kakeniximiiqave	19835	0.5
kakeniximiqaveh	19835	0.333
gakeniximiqavae	19835	0.25
juzujuwadelic	19836	1.0
juzujuwadelyc	19836	0.5
joozujuwadelic	19836	0.333
juzujuwadehlic	19836	0.25
gexuyix	19837	1.0
geexuyix	19837	0.5
gexuyeex	19837	0.333
gexooyix	19837	0.25
bozowacip	19838	1.0
bozowachip	19838	0.5
borzowacip	19838	0.333
bozohwahcip	19838	0.25
bohzowaciph	19838	0.2
xuwupobafefubux	19839	1.0
xuwuupobafefubux	19839	0.5
xuwupobafefubuux	19839	0.333
xuwupobafaefubux	19839	0.25
xuwupobafefoobux	19839	0.2
zeyirabego	19840	1.0
zeyeerabego	19840	0.5
zeyirabegoh	19840	0.333
zuwuk	19841	1.0
zuuwuk	19841	0.5
zuwukh	19841	0.333
zuwuuk	19841	0.25
mozedu	19842	1.0
morzedu	19842	0.5
mozedoo	19842	0.333
moozedu	19842	0.25
wuluxu	19843	1.0
wooluxuu	19843	0.5
wuluxoo	19843	0.333
wuuluxu	19843	0.25
zapabotipisuj	19844	1.0
zapaabothipisuj	19844	0.5
zapahbotipiisuj	19844	0.333
zapabotipishuj	19844	0.25
zapabothipisuj	19844	0.2
yuxubonurahox	19845	1.0
yuxuboonurahox	19845	0.5
yuxubonurahoox	19845	0.333
yuxubonurahhox	19845	0.25
bex	19846	1.0
baex	19846	0.5
beex	19846	0.333
behx	19846	0.25
rabex	19847	1.0
rabehx	19847	0.5
raabex	19847	0.333
cuz	19848	1.0
cuuz	19848	0.5
chuz	19848	0.333
juz	19848	0.25
cowo	19849	1.0
jowo	19849	0.5
cowoh	19849	0.333
huge	19850	1.0
hooge	19850	0.5
hugee	19850	0.333
hugae	19850	0.25
huuge	19850	0.2
lizafujizi	19851	1.0
lizafujiizi	19851	0.5
lizafujeezi	19851	0.333
lizahfujizi	19851	0.25
kehutepaquniv	19852	1.0
kehuutepaquniv	19852	0.5
kehutepaquuniv	19852	0.333
keehutepaquniv	19852	0.25
kehudepaquniv	19852	0.2
hadoz	19853	1.0
hadooz	19853	0.5
hadohz	19853	0.333
kila	19854	1.0
keela	19854	0.5
khila	19854	0.333
keelaa	19854	0.25
vaj	19855	1.0
vaaj	19855	0.5
vahj	19855	0.333
buxezu	19856	1.0
buuxeezu	19856	0.5
buxehzu	19856	0.333
veri	19857	1.0
very	19857	0.5
veree	19857	0.333
veeri	19857	0.25
fequcedol	19858	1.0
fequcedorl	19858	0.5
fequjedol	19858	0.333
fequcedool	19858	0.25
feqoocedool	19858	0.2
ruyizeh	19859	1.0
rooyizeh	19859	0.5
ruyyzeh	19859	0.333
murajir	19860	1.0
muraajir	19860	0.5
murahjir	19860	0.333
besegixuyudaje	19861	1.0
beshegixuyudaje	19861	0.5
bezegixuyudaje	19861	0.333
besegixuyudajeh	19861	0.25
beseegixuyudaje	19861	0.2
vamafosayo	19862	1.0
vamafosahyo	19862	0.5
vamafosayoh	19862	0.333
vamaforsayo	19862	0.25
gani	19863	1.0
gaani	19863	0.5
gany	19863	0.333
gahni	19863	0.25
ganee	19863	0.2
cicoyuheh	19864	1.0
cicoyuheeh	19864	0.5
cicoyuuheh	19864	0.333
chicoyooheh	19864	0.25
mepovahuger	19865	1.0
mepoovahuger	19865	0.5
maepovahuger	19865	0.333
mepovahugaer	19865	0.25
getocir	19866	1.0
getorcir	19866	0.5
getociir	19866	0.333
gedocir	19866	0.25
qufenidukodosa	19867	1.0
qufenidukohdosa	19867	0.5
qufenidukodohsa	19867	0.333
qufeenidukodosa	19867	0.25
qufenidukhodosa	19867	0.2
banaf	19868	1.0
banahf	19868	0.5
baanaf	19868	0.333
banaaf	19868	0.25
bahnaf	19868	0.2
ciju	19869	1.0
cijuu	19869	0.5
cijoo	19869	0.333
chiju	19869	0.25
chyju	19869	0.2
xugobijamijumo	19870	1.0
xugobijaamijumo	19870	0.5
xugobijamyjumo	19870	0.333
xugobijamijumor	19870	0.25
biqay	19871	1.0
byqay	19871	0.5
biqaay	19871	0.333
biiqay	19871	0.25
kibaye	19872	1.0
kibayae	19872	0.5
gibaye	19872	0.333
kibaaye	19872	0.25
khibaye	19872	0.2
pidesevalunayu	19873	1.0
pidesevalunaayu	19873	0.5
pidesevaloonayu	19873	0.333
mazina	19874	1.0
maziina	19874	0.5
mazyna	19874	0.333
mahzina	19874	0.25
maazina	19874	0.2
lifuzunalafuq	19875	1.0
lifoozunalafuq	19875	0.5
lyfuzunalafuq	19875	0.333
tab	19876	1.0
tahb	19876	0.5
taab	19876	0.333
dab	19876	0.25
radixoful	19877	1.0
rahdixoful	19877	0.5
radixohful	19877	0.333
radixooful	19877	0.25
raadixoful	19877	0.2
wagixazemuxeqij	19878	1.0
wagixahzemuxeqij	19878	0.5
wagixazemooxeqij	19878	0.333
wagixazaemuxeqiij	19878	0.25
vobucaruguvina	19879	1.0
vobucaruguvinaa	19879	0.5
vobucaruguuvina	19879	0.333
vobujarooguvina	19879	0.25
vobucaaruguvina	19879	0.2
gokiquc	19880	1.0
gokhiquc	19880	0.5
gorkiquc	19880	0.333
gokiquuc	19880	0.25
fapix	19881	1.0
fapeex	19881	0.5
faapix	19881	0.333
fapyx	19881	0.25
faphix	19881	0.2
lofedacicuyi	19882	1.0
lofedahcicuyi	19882	0.5
lofedajicuyi	19882	0.333
jihofewiq	19883	1.0
jihofeewiq	19883	0.5
jihoofewiq	19883	0.333
cinowa	19884	1.0
cinowaa	19884	0.5
jinowa	19884	0.333
guyenapusifute	19885	1.0
guyenapusifoote	19885	0.5
guyehnapusifute	19885	0.333
guyenapusifuute	19885	0.25
gooyaenapusifute	19885	0.2
bibax	19886	1.0
bibaax	19886	0.5
beebax	19886	0.333
bybax	19886	0.25
biibax	19886	0.2
zoqu	19887	1.0
zooqu	19887	0.5
zorqu	19887	0.333
zohqu	19887	0.25
zoqoo	19887	0.2
nubafuyihuhe	19888	1.0
noobafuyihuhe	19888	0.5
nubafuyeehuhe	19888	0.333
vehuko	19889	1.0
vehooko	19889	0.5
vaehuko	19889	0.333
vehukor	19889	0.25
vehugo	19889	0.2
lubeterapoquyuc	19890	1.0
lubeteraboquyuc	19890	0.5
lubeteraphoquyuc	19890	0.333
jivequwafa	19891	1.0
jivequwafaa	19891	0.5
jivequuwafa	19891	0.333
merubitamasupu	19892	1.0
merubidamasupu	19892	0.5
merubiitamasubu	19892	0.333
merubithamasupu	19892	0.25
merubitamasupuu	19892	0.2
letefuv	19893	1.0
lehtefuv	19893	0.5
letefuuv	19893	0.333
lethefoov	19893	0.25
laetefuv	19893	0.2
pekenododek	19894	1.0
pekheenododek	19894	0.5
phekenodohdek	19894	0.333
pekenododeek	19894	0.25
yayeloyej	19895	1.0
yayeloyaej	19895	0.5
yayelohyej	19895	0.333
yayelooyej	19895	0.25
yayeloryej	19895	0.2
gexozihogo	19896	1.0
gexohzihogo	19896	0.5
gexozihogoo	19896	0.333
gexozihohgo	19896	0.25
gexoziihogo	19896	0.2
cuzexakucujoh	19897	1.0
cuzexakucoojoh	19897	0.5
cuzexaakucujoh	19897	0.333
coozexakucujoh	19897	0.25
chuzexakoocujoh	19897	0.2
fih	19898	1.0
fyh	19898	0.5
feeh	19898	0.333
lenaboxijot	19899	1.0
lenahboxijot	19899	0.5
leenaboxijot	19899	0.333
lenaboxijoot	19899	0.25
lenaboxijod	19899	0.2
calo	19900	1.0
chalo	19900	0.5
caloh	19900	0.333
luhesamidedi	19901	1.0
luhesamydedi	19901	0.5
luuhesamidedi	19901	0.333
fitih	19902	1.0
fytyh	19902	0.5
fiteeh	19902	0.333
fytih	19902	0.25
fideeh	19902	0.2
qifumezokoy	19903	1.0
qifoomezokoy	19903	0.5
qeefumezokoy	19903	0.333
wel	19904	1.0
wael	19904	0.5
weel	19904	0.333
laki	19905	1.0
laaki	19905	0.5
lahgi	19905	0.333
laky	19905	0.25
lakee	19905	0.2
qudunadapobogoc	19906	1.0
qudunadapobohgoc	19906	0.5
qudunadaapobogoc	19906	0.333
quuduunadapobogoc	19906	0.25
qudunadapobogoch	19906	0.2
nokavopaq	19907	1.0
nohkavopaq	19907	0.5
nokaavopaq	19907	0.333
nokavobahq	19907	0.25
nogavopaq	19907	0.2
worotuj	19908	1.0
worohtuj	19908	0.5
woroduj	19908	0.333
kajixiyojevu	19909	1.0
khajixiyojevu	19909	0.5
kajixiyojaevu	19909	0.333
befepalasalakam	19910	1.0
behfepalasalakam	19910	0.5
befeepalasalakam	19910	0.333
yavutufebine	19911	1.0
yavuthufebine	19911	0.5
yavudufebine	19911	0.333
yavutufebinae	19911	0.25
tamohah	19912	1.0
tamorhah	19912	0.5
tamohhah	19912	0.333
tamoohah	19912	0.25
taamohah	19912	0.2
xepaf	19913	1.0
xehpaf	19913	0.5
xepahf	19913	0.333
xeepaf	19913	0.25
balir	19914	1.0
baleer	19914	0.5
baalir	19914	0.333
rofezepiz	19915	1.0
rofezephiz	19915	0.5
rofezepiiz	19915	0.333
rofehzepiz	19915	0.25
loyinedak	19916	1.0
lohyinedak	19916	0.5
loyinedag	19916	0.333
loyinehdag	19916	0.25
lohohuduq	19917	1.0
lohoohuduq	19917	0.5
loohohuduq	19917	0.333
lohorhuduq	19917	0.25
